# ell   Cl_EE[μK^2]   Cl_BB[μK^2]
2.245000000000000000e+03 1.145480110311823678e-06 7.279158227413497437e-14
2.246000000000000000e+03 1.143942834624163460e-06 7.254897730547434942e-14
2.247000000000000000e+03 1.142287386388849996e-06 7.230766996247387392e-14
2.248000000000000000e+03 1.140513458419833188e-06 7.206768607906769510e-14
2.249000000000000000e+03 1.138620743531062086e-06 7.182905148919001069e-14
2.250000000000000000e+03 1.136608934536485743e-06 7.159179202677494268e-14
2.251000000000000000e+03 1.134478011806589311e-06 7.135592476114120405e-14
2.252000000000000000e+03 1.132229105937996190e-06 7.112143170314564456e-14
2.253000000000000000e+03 1.129863635083865246e-06 7.088828609902967970e-14
2.254000000000000000e+03 1.127383017397355980e-06 7.065646119503468712e-14
2.255000000000000000e+03 1.124788671031626409e-06 7.042593023740205707e-14
2.256000000000000000e+03 1.122082014139836457e-06 7.019666647237321769e-14
2.257000000000000000e+03 1.119264464875144143e-06 6.996864314618953397e-14
2.258000000000000000e+03 1.116337441390709390e-06 6.974183350509243405e-14
2.259000000000000000e+03 1.113302361839690639e-06 6.951621079532329556e-14
2.260000000000000000e+03 1.110160644375246332e-06 6.929174826312350877e-14
2.261000000000000000e+03 1.106913707150535970e-06 6.906841915473448917e-14
2.262000000000000000e+03 1.103562968318718417e-06 6.884619671639762702e-14
2.263000000000000000e+03 1.100109846032952751e-06 6.862505419435433782e-14
2.264000000000000000e+03 1.096555758446397412e-06 6.840496483484597397e-14
2.265000000000000000e+03 1.092902123712211690e-06 6.818590188411397622e-14
2.266000000000000000e+03 1.089150359983554661e-06 6.796783858839972219e-14
2.267000000000000000e+03 1.085301885413584767e-06 6.775074819394460216e-14
2.268000000000000000e+03 1.081358118155461296e-06 6.753460394699005685e-14
2.269000000000000000e+03 1.077320476362343537e-06 6.731937909377741343e-14
2.270000000000000000e+03 1.073190378187389507e-06 6.710504688054812526e-14
2.271000000000000000e+03 1.068969241783758708e-06 6.689158055354356998e-14
2.272000000000000000e+03 1.064658485304610004e-06 6.667895335900515046e-14
2.273000000000000000e+03 1.060259526903102472e-06 6.646713854317426959e-14
2.274000000000000000e+03 1.055773784732394554e-06 6.625610935229227976e-14
2.275000000000000000e+03 1.051202676945645750e-06 6.604583903260064697e-14
2.276000000000000000e+03 1.046547621696014712e-06 6.583630083034073621e-14
2.277000000000000000e+03 1.041810037136660519e-06 6.562746799175392514e-14
2.278000000000000000e+03 1.036991341420741823e-06 6.541931376308164188e-14
2.279000000000000000e+03 1.032092952701417701e-06 6.521181139056527667e-14
2.280000000000000000e+03 1.027116289131847441e-06 6.500493412044620717e-14
2.281000000000000000e+03 1.022062768865189486e-06 6.479865519896584888e-14
2.282000000000000000e+03 1.016933810054602700e-06 6.459294787236560466e-14
2.283000000000000000e+03 1.011730830853246583e-06 6.438778538688686479e-14
2.284000000000000000e+03 1.006455249414279366e-06 6.418314098877101951e-14
2.285000000000000000e+03 1.001108483890860760e-06 6.397898792425947172e-14
2.286000000000000000e+03 9.956919524361489950e-07 6.377529943959362428e-14
2.287000000000000000e+03 9.902070732033033598e-07 6.357204878101486747e-14
2.288000000000000000e+03 9.846552643454825076e-07 6.336920919476459153e-14
2.289000000000000000e+03 9.790379440158461505e-07 6.316675392708422459e-14
2.290000000000000000e+03 9.733565303675523064e-07 6.296465622421511905e-14
2.291000000000000000e+03 9.676125364155488661e-07 6.276289586619732428e-14
2.292000000000000000e+03 9.618078546219381291e-07 6.256147876826521057e-14
2.293000000000000000e+03 9.559444723106112087e-07 6.236041737945187046e-14
2.294000000000000000e+03 9.500243768054592184e-07 6.215972414879027025e-14
2.295000000000000000e+03 9.440495554303723187e-07 6.195941152531347722e-14
2.296000000000000000e+03 9.380219955092422582e-07 6.175949195805450817e-14
2.297000000000000000e+03 9.319436843659596209e-07 6.155997789604637988e-14
2.298000000000000000e+03 9.258166093244154143e-07 6.136088178832214703e-14
2.299000000000000000e+03 9.196427577085010696e-07 6.116221608391480115e-14
2.300000000000000000e+03 9.134241168421067471e-07 6.096399323185740954e-14
2.301000000000000000e+03 9.071626740491237720e-07 6.076622568118297635e-14
2.302000000000000000e+03 9.008604166534433637e-07 6.056892588092453102e-14
2.303000000000000000e+03 8.945193319789562119e-07 6.037210628011511557e-14
2.304000000000000000e+03 8.881414073495530066e-07 6.017577932778774680e-14
2.305000000000000000e+03 8.817286300891251788e-07 5.997995747297545412e-14
2.306000000000000000e+03 8.752829875215633125e-07 5.978465316471125434e-14
2.307000000000000000e+03 8.688064669707587329e-07 5.958987885202820210e-14
2.308000000000000000e+03 8.623010557606023416e-07 5.939564698395931421e-14
2.309000000000000000e+03 8.557687412149848285e-07 5.920197000953762008e-14
2.310000000000000000e+03 8.492115106577972011e-07 5.900886037779612388e-14
2.311000000000000000e+03 8.426313514129304669e-07 5.881633053776788027e-14
2.312000000000000000e+03 8.360302508042757394e-07 5.862439293848590604e-14
2.313000000000000000e+03 8.294101961557238142e-07 5.843306002898323062e-14
2.314000000000000000e+03 8.227731747911656990e-07 5.824234425829290865e-14
2.315000000000000000e+03 8.161211740344924012e-07 5.805225807544793170e-14
2.316000000000000000e+03 8.094561812095946107e-07 5.786281392948134179e-14
2.317000000000000000e+03 8.027801836403638644e-07 5.767402426942616835e-14
2.318000000000000000e+03 7.960951686506904288e-07 5.748590154431542816e-14
2.319000000000000000e+03 7.894031235644657347e-07 5.729845820318217589e-14
2.320000000000000000e+03 7.827060357055804722e-07 5.711170669505941571e-14
2.321000000000000000e+03 7.760058923979257546e-07 5.692565946898017704e-14
2.322000000000000000e+03 7.693046809653925894e-07 5.674032897397751453e-14
2.323000000000000000e+03 7.626043887318716666e-07 5.655572765908440711e-14
2.324000000000000000e+03 7.559070030212542053e-07 5.637186797333392838e-14
2.325000000000000000e+03 7.492145111574311073e-07 5.618876236575908882e-14
2.326000000000000000e+03 7.425289004642930624e-07 5.600642328539292415e-14
2.327000000000000000e+03 7.358521582657315016e-07 5.582486318126843855e-14
2.328000000000000000e+03 7.291862718856370091e-07 5.564409450241869299e-14
2.329000000000000000e+03 7.225332286479008039e-07 5.546412969787668532e-14
2.330000000000000000e+03 7.158950158764135761e-07 5.528498121667547653e-14
2.331000000000000000e+03 7.092735167077319140e-07 5.510665662246008225e-14
2.332000000000000000e+03 7.026701975290744125e-07 5.492914393732358929e-14
2.333000000000000000e+03 6.960864205403250353e-07 5.475242629797110222e-14
2.334000000000000000e+03 6.895235479413676405e-07 5.457648684110771302e-14
2.335000000000000000e+03 6.829829419320865097e-07 5.440130870343851364e-14
2.336000000000000000e+03 6.764659647123655007e-07 5.422687502166862128e-14
2.337000000000000000e+03 6.699739784820885776e-07 5.405316893250310267e-14
2.338000000000000000e+03 6.635083454411399160e-07 5.388017357264708764e-14
2.339000000000000000e+03 6.570704277894034797e-07 5.370787207880563658e-14
2.340000000000000000e+03 6.506615877267630210e-07 5.353624758768387303e-14
2.341000000000000000e+03 6.442831874531029271e-07 5.336528323598688893e-14
2.342000000000000000e+03 6.379365891683071620e-07 5.319496216041976363e-14
2.343000000000000000e+03 6.316231550722595838e-07 5.302526749768761434e-14
2.344000000000000000e+03 6.253442473648442621e-07 5.285618238449551409e-14
2.345000000000000000e+03 6.191012282459451609e-07 5.268768995754859900e-14
2.346000000000000000e+03 6.128954599154463499e-07 5.251977335355192950e-14
2.347000000000000000e+03 6.067283045732317930e-07 5.235241570921061016e-14
2.348000000000000000e+03 6.006011244191857719e-07 5.218560016122974557e-14
2.349000000000000000e+03 5.945152816531920385e-07 5.201930984631442769e-14
2.350000000000000000e+03 5.884721384751345568e-07 5.185352790116975479e-14
2.351000000000000000e+03 5.824730570848975024e-07 5.168823746250081884e-14
2.352000000000000000e+03 5.765193996823648393e-07 5.152342166701273703e-14
2.353000000000000000e+03 5.706125284674206371e-07 5.135906365141057610e-14
2.354000000000000000e+03 5.647538056399486481e-07 5.119514655239944062e-14
2.355000000000000000e+03 5.589445933998331537e-07 5.103165350668443518e-14
2.356000000000000000e+03 5.531862539469583297e-07 5.086856765097065804e-14
2.357000000000000000e+03 5.474801494812077163e-07 5.070587212196318856e-14
2.358000000000000000e+03 5.418276422024657010e-07 5.054355005636715024e-14
2.359000000000000000e+03 5.362300943106162477e-07 5.038158459088761612e-14
2.360000000000000000e+03 5.306888680055430027e-07 5.021995886222969708e-14
2.361000000000000000e+03 5.252053254871304591e-07 5.005865600709847248e-14
2.362000000000000000e+03 5.197808289552625810e-07 4.989765916219905320e-14
2.363000000000000000e+03 5.144167406098231204e-07 4.973695146423653752e-14
2.364000000000000000e+03 5.091144226506963589e-07 4.957651604991601741e-14
2.365000000000000000e+03 5.038752372777660486e-07 4.941633605594259743e-14
2.366000000000000000e+03 4.987005466909163651e-07 4.925639461902135063e-14
2.367000000000000000e+03 4.935917130900312724e-07 4.909667487585740052e-14
2.368000000000000000e+03 4.885500986749948402e-07 4.893715996315582012e-14
2.369000000000000000e+03 4.835770656456910325e-07 4.877783301762172665e-14
2.370000000000000000e+03 4.786739762020038130e-07 4.861867717596020576e-14
2.371000000000000000e+03 4.738419928230237318e-07 4.845968148617064978e-14
2.372000000000000000e+03 4.690814791046661479e-07 4.830085864142967782e-14
2.373000000000000000e+03 4.643925989220529007e-07 4.814222724620816516e-14
2.374000000000000000e+03 4.597755161503061471e-07 4.798380590497701866e-14
2.375000000000000000e+03 4.552303946645475674e-07 4.782561322220711994e-14
2.376000000000000000e+03 4.507573983398988952e-07 4.766766780236937584e-14
2.377000000000000000e+03 4.463566910514822873e-07 4.750998824993468691e-14
2.378000000000000000e+03 4.420284366744196360e-07 4.735259316937394737e-14
2.379000000000000000e+03 4.377727990838325687e-07 4.719550116515806407e-14
2.380000000000000000e+03 4.335899421548430836e-07 4.703873084175790601e-14
2.381000000000000000e+03 4.294800297625731259e-07 4.688230080364439897e-14
2.382000000000000000e+03 4.254432257821443759e-07 4.672622965528842456e-14
2.383000000000000000e+03 4.214796940886790966e-07 4.657053600116087701e-14
2.384000000000000000e+03 4.175895985572988624e-07 4.641523844573266948e-14
2.385000000000000000e+03 4.137731030631256186e-07 4.626035559347468358e-14
2.386000000000000000e+03 4.100303714812812573e-07 4.610590604885781986e-14
2.387000000000000000e+03 4.063615676868876708e-07 4.595190841635296622e-14
2.388000000000000000e+03 4.027668555550667513e-07 4.579838130043104847e-14
2.389000000000000000e+03 3.992463989609402323e-07 4.564534330556293557e-14
2.390000000000000000e+03 3.958003617796302705e-07 4.549281303621953440e-14
2.391000000000000000e+03 3.924289078862585465e-07 4.534080909687173917e-14
2.392000000000000000e+03 3.891322011559470055e-07 4.518935009199045042e-14
2.393000000000000000e+03 3.859104054638174867e-07 4.503845462604656240e-14
2.394000000000000000e+03 3.827636846849918294e-07 4.488814130351096302e-14
2.395000000000000000e+03 3.796922026945920847e-07 4.473842872885455912e-14
2.396000000000000000e+03 3.766961233677399859e-07 4.458933550654825758e-14
2.397000000000000000e+03 3.737756105795574782e-07 4.444088024106293367e-14
2.398000000000000000e+03 3.709308282051664538e-07 4.429308153686950056e-14
2.399000000000000000e+03 3.681619401196886991e-07 4.414595799843884618e-14
2.400000000000000000e+03 3.654691101982461592e-07 4.399952823024187107e-14
2.401000000000000000e+03 3.628525023159606735e-07 4.385381083674947576e-14
2.402000000000000000e+03 3.603122803479542399e-07 4.370882442243253556e-14
2.403000000000000000e+03 3.578486081693485920e-07 4.356458759176197625e-14
2.404000000000000000e+03 3.554616496552657807e-07 4.342111894920867943e-14
2.405000000000000000e+03 3.531515686808274866e-07 4.327843709924355197e-14
2.406000000000000000e+03 3.509185291211557076e-07 4.313656064633748809e-14
2.407000000000000000e+03 3.487626948513724420e-07 4.299550819496135678e-14
2.408000000000000000e+03 3.466842297465992642e-07 4.285529834958610275e-14
2.409000000000000000e+03 3.446832976819582784e-07 4.271594971468258238e-14
2.410000000000000000e+03 3.427600625325712707e-07 4.257748089472170882e-14
2.411000000000000000e+03 3.409145208017624094e-07 4.243990384361901469e-14
2.412000000000000000e+03 3.391459995056642778e-07 4.230320391306857354e-14
2.413000000000000000e+03 3.374536582886117883e-07 4.216735980420910360e-14
2.414000000000000000e+03 3.358366567949399059e-07 4.203235021817929788e-14
2.415000000000000000e+03 3.342941546689833312e-07 4.189815385611784937e-14
2.416000000000000000e+03 3.328253115550770824e-07 4.176474941916350155e-14
2.417000000000000000e+03 3.314292870975560187e-07 4.163211560845495373e-14
2.418000000000000000e+03 3.301052409407549995e-07 4.150023112513091785e-14
2.419000000000000000e+03 3.288523327290088840e-07 4.136907467033007427e-14
2.420000000000000000e+03 3.276697221066525316e-07 4.123862494519116017e-14
2.421000000000000000e+03 3.265565687180209075e-07 4.110886065085288118e-14
2.422000000000000000e+03 3.255120322074488181e-07 4.097976048845394290e-14
2.423000000000000000e+03 3.245352722192711755e-07 4.085130315913306358e-14
2.424000000000000000e+03 3.236254483978228392e-07 4.072346736402892360e-14
2.425000000000000000e+03 3.227817203874385626e-07 4.059623180428025381e-14
2.426000000000000000e+03 3.220032478324535226e-07 4.046957518102575984e-14
2.427000000000000000e+03 3.212891903772023137e-07 4.034347619540414730e-14
2.428000000000000000e+03 3.206387076660200602e-07 4.021791354855413444e-14
2.429000000000000000e+03 3.200509593432414094e-07 4.009286594161442057e-14
2.430000000000000000e+03 3.195251050532012737e-07 3.996831207572371129e-14
2.431000000000000000e+03 3.190603044402347241e-07 3.984423065202072486e-14
2.432000000000000000e+03 3.186557171486764082e-07 3.972060037164416689e-14
2.433000000000000000e+03 3.183105028228613441e-07 3.959739993573273670e-14
2.434000000000000000e+03 3.180238211071243382e-07 3.947460804542516513e-14
2.435000000000000000e+03 3.177948316458003027e-07 3.935220340186013257e-14
2.436000000000000000e+03 3.176226940832241500e-07 3.923016470617638251e-14
2.437000000000000000e+03 3.175065680637305804e-07 3.910847065951259531e-14
2.438000000000000000e+03 3.174456132316547180e-07 3.898709996300748291e-14
2.439000000000000000e+03 3.174389892313313163e-07 3.886603131779975723e-14
2.440000000000000000e+03 3.174858557070952345e-07 3.874524342502813652e-14
2.441000000000000000e+03 3.175853723032814379e-07 3.862471498583132009e-14
2.442000000000000000e+03 3.177366986642246269e-07 3.850442470134801987e-14
2.443000000000000000e+03 3.179389944342599786e-07 3.838435127271694778e-14
2.444000000000000000e+03 3.181914192577220345e-07 3.826447340107679682e-14
2.445000000000000000e+03 3.184931327789459186e-07 3.814476978756629786e-14
2.446000000000000000e+03 3.188432946422664375e-07 3.802521913332415020e-14
2.447000000000000000e+03 3.192410644920182915e-07 3.790580013948905315e-14
2.448000000000000000e+03 3.196856019725367105e-07 3.778649150719973758e-14
2.449000000000000000e+03 3.201760667281562893e-07 3.766727193759489016e-14
2.450000000000000000e+03 3.207116184032119928e-07 3.754812013181322284e-14
2.451000000000000000e+03 3.212913628616913333e-07 3.742902024236034528e-14
2.452000000000000000e+03 3.219141908461921157e-07 3.730997822720948343e-14
2.453000000000000000e+03 3.225789393189651157e-07 3.719100549570069156e-14
2.454000000000000000e+03 3.232844452422606322e-07 3.707211345717407441e-14
2.455000000000000000e+03 3.240295455783291231e-07 3.695331352096974306e-14
2.456000000000000000e+03 3.248130772894213639e-07 3.683461709642777701e-14
2.457000000000000000e+03 3.256338773377878124e-07 3.671603559288828102e-14
2.458000000000000000e+03 3.264907826856788205e-07 3.659758041969134091e-14
2.459000000000000000e+03 3.273826302953451109e-07 3.647926298617706144e-14
2.460000000000000000e+03 3.283082571290370885e-07 3.636109470168554105e-14
2.461000000000000000e+03 3.292665001490053169e-07 3.624308697555685924e-14
2.462000000000000000e+03 3.302561963175003599e-07 3.612525121713112078e-14
2.463000000000000000e+03 3.312761825967726753e-07 3.600759883574842411e-14
2.464000000000000000e+03 3.323252959490728799e-07 3.589014124074885504e-14
2.465000000000000000e+03 3.334023733366513785e-07 3.577288984147251203e-14
2.466000000000000000e+03 3.345062517217587877e-07 3.565585604725949983e-14
2.467000000000000000e+03 3.356357680666456714e-07 3.553905126744990426e-14
2.468000000000000000e+03 3.367897593335623814e-07 3.542248691138383007e-14
2.469000000000000000e+03 3.379670624847595875e-07 3.530617438840135677e-14
2.470000000000000000e+03 3.391665144824878003e-07 3.519012510784258281e-14
2.471000000000000000e+03 3.403869522889974777e-07 3.507435047904761926e-14
2.472000000000000000e+03 3.416272128665392364e-07 3.495886191135655193e-14
2.473000000000000000e+03 3.428861331773634813e-07 3.484367081410947296e-14
2.474000000000000000e+03 3.441625501837208291e-07 3.472878859664646817e-14
2.475000000000000000e+03 3.454553008478618435e-07 3.461422666830766125e-14
2.476000000000000000e+03 3.467632221320369823e-07 3.449999643843312539e-14
2.477000000000000000e+03 3.480851509984968093e-07 3.438610931636295273e-14
2.478000000000000000e+03 3.494199244094917293e-07 3.427257671143725434e-14
2.479000000000000000e+03 3.507663793272723591e-07 3.415941003299610973e-14
2.480000000000000000e+03 3.521233527140893153e-07 3.404662069037963626e-14
2.481000000000000000e+03 3.534896815321929499e-07 3.393422009292790715e-14
2.482000000000000000e+03 3.548642027438339324e-07 3.382221964998103346e-14
2.483000000000000000e+03 3.562457533112627208e-07 3.371063077087908838e-14
2.484000000000000000e+03 3.576331701967298258e-07 3.359946486496219561e-14
2.485000000000000000e+03 3.590252903624857582e-07 3.348873334157043465e-14
2.486000000000000000e+03 3.604209507707810817e-07 3.337844761004389134e-14
2.487000000000000000e+03 3.618189883838663601e-07 3.326861907972268934e-14
2.488000000000000000e+03 3.632182401639919453e-07 3.315925915994690187e-14
2.489000000000000000e+03 3.646175430734086658e-07 3.305037926005662737e-14
2.490000000000000000e+03 3.660157340743667676e-07 3.294199078939195797e-14
2.491000000000000000e+03 3.674117108707033772e-07 3.283410251426377303e-14
2.492000000000000000e+03 3.688046141326010776e-07 3.272671262886605029e-14
2.493000000000000000e+03 3.701936452718290677e-07 3.261981668436354841e-14
2.494000000000000000e+03 3.715780057001563344e-07 3.251341023192101975e-14
2.495000000000000000e+03 3.729568968293521294e-07 3.240748882270322297e-14
2.496000000000000000e+03 3.743295200711855456e-07 3.230204800787491673e-14
2.497000000000000000e+03 3.756950768374256758e-07 3.219708333860084706e-14
2.498000000000000000e+03 3.770527685398416659e-07 3.209259036604579157e-14
2.499000000000000000e+03 3.784017965902024498e-07 3.198856464137448366e-14
2.500000000000000000e+03 3.797413624002773853e-07 3.188500171575168831e-14
2.501000000000000000e+03 3.810706673818355651e-07 3.178189714034216419e-14
2.502000000000000000e+03 3.823889129466460291e-07 3.167924646631066994e-14
2.503000000000000000e+03 3.836953005064778703e-07 3.157704524482196424e-14
2.504000000000000000e+03 3.849890314731002873e-07 3.147528902704079312e-14
2.505000000000000000e+03 3.862693072582822672e-07 3.137397336413191524e-14
2.506000000000000000e+03 3.875353292737929559e-07 3.127309380726009558e-14
2.507000000000000000e+03 3.887862989314016048e-07 3.117264590759009279e-14
2.508000000000000000e+03 3.900214176428774129e-07 3.107262521628664661e-14
2.509000000000000000e+03 3.912398868199891025e-07 3.097302728451452200e-14
2.510000000000000000e+03 3.924409078745060839e-07 3.087384766343847132e-14
2.511000000000000000e+03 3.936236822181974501e-07 3.077508190422327215e-14
2.512000000000000000e+03 3.947874112628322940e-07 3.067672555803366423e-14
2.513000000000000000e+03 3.959312964201797613e-07 3.057877417603439360e-14
2.514000000000000000e+03 3.970545391020088391e-07 3.048122330939023154e-14
2.515000000000000000e+03 3.981563407200887261e-07 3.038406850926593671e-14
2.516000000000000000e+03 3.992359026861886210e-07 3.028730532682626146e-14
2.517000000000000000e+03 4.002924264120775638e-07 3.019092931323595182e-14
2.518000000000000000e+03 4.013251133095247003e-07 3.009493601965977909e-14
2.519000000000000000e+03 4.023331647902989116e-07 2.999932099726249561e-14
2.520000000000000000e+03 4.033157822661698200e-07 2.990407979720886005e-14
2.521000000000000000e+03 4.042721671489060418e-07 2.980920797066361843e-14
2.522000000000000000e+03 4.052015208502769347e-07 2.971470106879154205e-14
2.523000000000000000e+03 4.061030447820515915e-07 2.962055464275737064e-14
2.524000000000000000e+03 4.069759403559990521e-07 2.952676424372587546e-14
2.525000000000000000e+03 4.078194089838886212e-07 2.943332542286180258e-14
2.526000000000000000e+03 4.086326520774892858e-07 2.934023373132992326e-14
2.527000000000000000e+03 4.094148710485701387e-07 2.924748472029497723e-14
2.528000000000000000e+03 4.101652673089002728e-07 2.915507394092172948e-14
2.529000000000000000e+03 4.108830422702489398e-07 2.906299694437493865e-14
2.530000000000000000e+03 4.115673973443850737e-07 2.897124928181935079e-14
2.531000000000000000e+03 4.122176493752801870e-07 2.887982649917576853e-14
2.532000000000000000e+03 4.128335769357141468e-07 2.878872412138913256e-14
2.533000000000000000e+03 4.134150740306692931e-07 2.869793766816039598e-14
2.534000000000000000e+03 4.139620346651278595e-07 2.860746265919054976e-14
2.535000000000000000e+03 4.144743528440719741e-07 2.851729461418056594e-14
2.536000000000000000e+03 4.149519225724839237e-07 2.842742905283141023e-14
2.537000000000000000e+03 4.153946378553459421e-07 2.833786149484405469e-14
2.538000000000000000e+03 4.158023926976403691e-07 2.824858745991948396e-14
2.539000000000000000e+03 4.161750811043492797e-07 2.815960246775865430e-14
2.540000000000000000e+03 4.165125970804549607e-07 2.807090203806255669e-14
2.541000000000000000e+03 4.168148346309396459e-07 2.798248169053215054e-14
2.542000000000000000e+03 4.170816877607855164e-07 2.789433694486840788e-14
2.543000000000000000e+03 4.173130504749749647e-07 2.780646332077231653e-14
2.544000000000000000e+03 4.175088167784900659e-07 2.771885633794482960e-14
2.545000000000000000e+03 4.176688806763131068e-07 2.763151151608694436e-14
2.546000000000000000e+03 4.177931361734263213e-07 2.754442437489961075e-14
2.547000000000000000e+03 4.178814772748118903e-07 2.745759043408380714e-14
2.548000000000000000e+03 4.179337979854522064e-07 2.737100521334051817e-14
2.549000000000000000e+03 4.179499923103292388e-07 2.728466423237070011e-14
2.550000000000000000e+03 4.179299542544255390e-07 2.719856301087534076e-14
2.551000000000000000e+03 4.178735778227230233e-07 2.711269706855541217e-14
2.552000000000000000e+03 4.177807570202041372e-07 2.702706192511187060e-14
2.553000000000000000e+03 4.176513858518509558e-07 2.694165310024570070e-14
2.554000000000000000e+03 4.174853583226459247e-07 2.685646611365788082e-14
2.555000000000000000e+03 4.172825684375711189e-07 2.677149648504937668e-14
2.556000000000000000e+03 4.170429102016087195e-07 2.668673973412115717e-14
2.557000000000000000e+03 4.167662776197411189e-07 2.660219138057421326e-14
2.558000000000000000e+03 4.164525646969504453e-07 2.651784694410949489e-14
2.559000000000000000e+03 4.161016654382189324e-07 2.643370194442798357e-14
2.560000000000000000e+03 4.157134738485288671e-07 2.634975190123065764e-14
2.561000000000000000e+03 4.152878839328624304e-07 2.626599233421849230e-14
2.562000000000000000e+03 4.148247896962019618e-07 2.618241876309244695e-14
2.563000000000000000e+03 4.143240851435295365e-07 2.609902670755350627e-14
2.564000000000000000e+03 4.137856642798274942e-07 2.601581168730263281e-14
2.565000000000000000e+03 4.132094211100779100e-07 2.593276922204081440e-14
2.566000000000000000e+03 4.125952496392632824e-07 2.584989483146901045e-14
2.567000000000000000e+03 4.119430438723655276e-07 2.576718403528820245e-14
2.568000000000000000e+03 4.112526978143671971e-07 2.568463235319935614e-14
2.569000000000000000e+03 4.105241054702503660e-07 2.560223530490345302e-14
2.570000000000000000e+03 4.097571608449972152e-07 2.551998841010145565e-14
2.571000000000000000e+03 4.089518538259358621e-07 2.543788871986551332e-14
2.572000000000000000e+03 4.081085578297774298e-07 2.535593941075243377e-14
2.573000000000000000e+03 4.072277421555789776e-07 2.527414519069020830e-14
2.574000000000000000e+03 4.063098761023973533e-07 2.519251076760680928e-14
2.575000000000000000e+03 4.053554289692895104e-07 2.511104084943022799e-14
2.576000000000000000e+03 4.043648700553126144e-07 2.502974014408844313e-14
2.577000000000000000e+03 4.033386686595234599e-07 2.494861335950943336e-14
2.578000000000000000e+03 4.022772940809792125e-07 2.486766520362118683e-14
2.579000000000000000e+03 4.011812156187366667e-07 2.478690038435168221e-14
2.580000000000000000e+03 4.000509025718528822e-07 2.470632360962890449e-14
2.581000000000000000e+03 3.988868242393846536e-07 2.462593958738083865e-14
2.582000000000000000e+03 3.976894499203891993e-07 2.454575302553545392e-14
2.583000000000000000e+03 3.964592489139234729e-07 2.446576863202074788e-14
2.584000000000000000e+03 3.951966905190442692e-07 2.438599111476469923e-14
2.585000000000000000e+03 3.939022440348086476e-07 2.430642518169528349e-14
2.586000000000000000e+03 3.925763787602737206e-07 2.422707554074048563e-14
2.587000000000000000e+03 3.912195639944962299e-07 2.414794689982829064e-14
2.588000000000000000e+03 3.898322690365333940e-07 2.406904396688668352e-14
2.589000000000000000e+03 3.884149631854419016e-07 2.399037144984364294e-14
2.590000000000000000e+03 3.869681157402789181e-07 2.391193405662715073e-14
2.591000000000000000e+03 3.854921960001013972e-07 2.383373649516518872e-14
2.592000000000000000e+03 3.839876732639661866e-07 2.375578347338573875e-14
2.593000000000000000e+03 3.824550168309305045e-07 2.367807969921679210e-14
2.594000000000000000e+03 3.808946960000510398e-07 2.360062988058631800e-14
2.595000000000000000e+03 3.793071800703850638e-07 2.352343872542230774e-14
2.596000000000000000e+03 3.776929383409892655e-07 2.344651094165273684e-14
2.597000000000000000e+03 3.760524401109208630e-07 2.336985123720559343e-14
2.598000000000000000e+03 3.743861546792365982e-07 2.329346432000886568e-14
2.599000000000000000e+03 3.726945513449936894e-07 2.321735489799052277e-14
2.600000000000000000e+03 3.709780994072488255e-07 2.314152767907854971e-14
2.601000000000000000e+03 3.692372681650592778e-07 2.306598737120093779e-14
2.602000000000000000e+03 3.674725269174818410e-07 2.299073868228565937e-14
2.603000000000000000e+03 3.656843449635734687e-07 2.291578632026069944e-14
2.604000000000000000e+03 3.638731916023912205e-07 2.284113499305404930e-14
2.605000000000000000e+03 3.620395361329920498e-07 2.276678940859367816e-14
2.606000000000000000e+03 3.601838478544329103e-07 2.269275427480757101e-14
2.607000000000000000e+03 3.583065960657707027e-07 2.261903429962371914e-14
2.608000000000000000e+03 3.564082500660626452e-07 2.254563419097009807e-14
2.609000000000000000e+03 3.544892791543653738e-07 2.247255865677469280e-14
2.610000000000000000e+03 3.525501526297362127e-07 2.239981240496548199e-14
2.611000000000000000e+03 3.505913699663923379e-07 2.232739872808379782e-14
2.612000000000000000e+03 3.486135513391935098e-07 2.225531525712437695e-14
2.613000000000000000e+03 3.466173470981596051e-07 2.218355820769529694e-14
2.614000000000000000e+03 3.446034075933107125e-07 2.211212379540463533e-14
2.615000000000000000e+03 3.425723831746669204e-07 2.204100823586047913e-14
2.616000000000000000e+03 3.405249241922482118e-07 2.197020774467089956e-14
2.617000000000000000e+03 3.384616809960745692e-07 2.189971853744398365e-14
2.618000000000000000e+03 3.363833039361662930e-07 2.182953682978781841e-14
2.619000000000000000e+03 3.342904433625430484e-07 2.175965883731047505e-14
2.620000000000000000e+03 3.321837496252250297e-07 2.169008077562003430e-14
2.621000000000000000e+03 3.300638730742324845e-07 2.162079886032458314e-14
2.622000000000000000e+03 3.279314640595851307e-07 2.155180930703219283e-14
2.623000000000000000e+03 3.257871729313032686e-07 2.148310833135096299e-14
2.624000000000000000e+03 3.236316500394066694e-07 2.141469214888894592e-14
2.625000000000000000e+03 3.214655457339156861e-07 2.134655697525424756e-14
2.626000000000000000e+03 3.192895103648500370e-07 2.127869902605493600e-14
2.627000000000000000e+03 3.171041942822298634e-07 2.121111451689909193e-14
2.628000000000000000e+03 3.149102478360754129e-07 2.114379966339480552e-14
2.629000000000000000e+03 3.127083213764065622e-07 2.107675068115014800e-14
2.630000000000000000e+03 3.104990652532432412e-07 2.100996378577320323e-14
2.631000000000000000e+03 3.082831298166056443e-07 2.094343519287205191e-14
2.632000000000000000e+03 3.060611654165137543e-07 2.087716111805477473e-14
